id,updated,ship,imo,lat,long,sog,cog,hdg,depPort,etdSchedule,etd,atd,arrPort,etaSchedule,eta,ata
115118,19/05/2018 07:40,Megastar,9773064,60.0624,24.8968,21.8,181,182,FIHEL,19/05/2018 07:30,19/05/2018 07:30,2018-05-19 07:21:18,EETLL,19/05/2018 09:30,,
732516,26/01/2019 13:57,Finlandia,9214379,59.8993,24.8465,20.4,201,199,FIHEL,26/01/2019 13:15,26/01/2019 13:15,2019-01-26 13:06:11,EETLL,26/01/2019 15:30,,
364922,27/08/2018 07:49,Megastar,9773064,59.9838,24.8919,22.0,192,191,FIHEL,27/08/2018 07:30,27/08/2018 07:30,2018-08-27 07:18:16,EETLL,27/08/2018 09:30,,
27963,15/04/2018 16:51,Megastar,9773064,59.5847,24.6961,23.0,340,340,EETLL,15/04/2018 16:30,15/04/2018 16:30,2018-04-15 16:22:05,FIHEL,15/04/2018 18:30,,
733710,26/01/2019 22:12,Star,9364722,60.09,24.8971,16.8,8,7,EETLL,26/01/2019 20:30,26/01/2019 20:30,2019-01-26 20:20:10,FIHEL,26/01/2019 22:30,,
379030,01/09/2018 10:42,Finlandia,9214379,60.0407,24.9108,22.8,336,335,EETLL,01/09/2018 09:00,01/09/2018 09:00,2018-09-01 08:56:05,FIHEL,01/09/2018 11:15,09/01/2018 11:07,09/01/2018 11:12
22908,13/04/2018 17:42,Star,9364722,59.6642,24.7202,23.1,212,210,FIHEL,13/04/2018 16:30,13/04/2018 16:30,2018-04-13 16:20:14,EETLL,13/04/2018 18:30,,
444019,25/09/2018 14:47,Star,9364722,59.9462,24.8824,22.5,13,8,EETLL,25/09/2018 13:30,25/09/2018 13:30,2018-09-25 13:22:56,FIHEL,25/09/2018 15:30,,
132018,25/05/2018 19:18,Finlandia,9214379,59.9308,24.8528,23.7,192,191,FIHEL,25/05/2018 18:40,25/05/2018 18:40,2018-05-25 18:38:31,EETLL,25/05/2018 20:50,,
6076,06/04/2018 20:27,Star,9364722,59.8226,24.8696,21.8,9,6,EETLL,06/04/2018 19:30,06/04/2018 19:30,2018-04-06 19:20:19,FIHEL,06/04/2018 21:30,04/06/2018 21:24,04/06/2018 21:27
600270,27/11/2018 16:15,Star,9364722,60.1135,24.9055,16.8,0,359,EETLL,27/11/2018 14:30,27/11/2018 14:30,2018-11-27 14:20:25,FIHEL,27/11/2018 16:30,,
79037,04/05/2018 17:06,Finlandia,9214379,59.9738,24.9455,23.8,4,1,EETLL,04/05/2018 15:30,04/05/2018 15:30,2018-05-04 15:28:00,FIHEL,04/05/2018 18:00,05/04/2018 17:41,05/04/2018 17:50
263118,15/07/2018 05:19,Megastar,9773064,59.7734,24.8141,22.9,20,20,EETLL,15/07/2018 04:30,15/07/2018 04:30,2018-07-15 04:19:14,FIHEL,15/07/2018 06:30,,
558872,12/11/2018 13:15,Finlandia,9214379,60.119,24.9035,15.8,173,171,FIHEL,12/11/2018 13:15,12/11/2018 13:15,2018-11-12 13:05:56,EETLL,12/11/2018 15:30,11/12/2018 15:15,11/12/2018 15:16
460288,01/10/2018 16:07,Europa,8919805,60.0664,24.8842,16.2,180,182,FIHEL,01/10/2018 15:30,01/10/2018 15:33,2018-10-01 15:33:16,EETLL,01/10/2018 19:00,10/01/2018 18:51,10/01/2018 18:59
50402,23/04/2018 21:00,Star,9364722,60.0158,24.9034,22.6,4,4,EETLL,23/04/2018 19:30,23/04/2018 19:30,2018-04-23 19:27:12,FIHEL,23/04/2018 21:30,,
819851,08/02/2019 10:47,Finlandia,9214379,59.7285,24.7818,24.0,13,12,EETLL,08/02/2019 10:00,08/02/2019 10:00,2019-02-08 09:54:07,FIHEL,08/02/2019 12:15,02/08/2019 12:04,02/08/2019 12:06
422098,17/09/2018 11:57,Megastar,9773064,59.9875,24.8961,22.4,3,359,EETLL,17/09/2018 10:30,17/09/2018 10:30,2018-09-17 10:19:48,FIHEL,17/09/2018 12:30,,
857676,22/02/2019 15:17,Star,9364722,59.7683,24.806,23.2,12,12,EETLL,22/02/2019 14:30,22/02/2019 14:30,2019-02-22 14:20:17,FIHEL,22/02/2019 16:30,,
361790,26/08/2018 04:49,Megastar,9773064,59.5986,24.6918,22.8,346,345,EETLL,26/08/2018 04:30,26/08/2018 04:30,2018-08-26 04:19:14,FIHEL,26/08/2018 06:30,,
409805,12/09/2018 19:28,Finlandia,9214379,60.0142,24.903,25.2,179,182,FIHEL,12/09/2018 18:40,12/09/2018 19:00,2018-09-12 19:01:13,EETLL,12/09/2018 20:50,09/12/2018 21:16,09/12/2018 21:21
284018,23/07/2018 05:50,Star,9364722,59.6256,24.6703,20.6,187,188,FIHEL,23/07/2018 04:30,23/07/2018 04:30,2018-07-23 04:19:13,EETLL,23/07/2018 06:30,,
266916,16/07/2018 13:19,Star,9364722,59.445,24.7713,3.5,35,204,EETLL,16/07/2018 13:30,16/07/2018 13:30,,FIHEL,16/07/2018 15:30,,
469062,04/10/2018 20:09,Star,9364722,59.6991,24.7832,21.4,23,20,EETLL,04/10/2018 19:30,04/10/2018 19:30,2018-10-04 19:22:28,FIHEL,04/10/2018 21:30,10/04/2018 21:30,10/04/2018 21:30
839436,15/02/2019 17:43,Megastar,9773064,59.5538,24.7185,22.4,340,338,EETLL,15/02/2019 17:30,15/02/2019 17:30,2019-02-15 17:19:11,FIHEL,15/02/2019 19:30,,
781446,24/01/2019 21:40,Megastar,9773064,59.6838,24.6931,22.2,192,191,FIHEL,24/01/2019 20:30,24/01/2019 20:30,2019-01-24 20:18:08,EETLL,24/01/2019 22:30,,
354961,23/08/2018 11:29,Megastar,9773064,59.8308,24.831,22.7,11,12,EETLL,23/08/2018 10:30,23/08/2018 10:30,2018-08-23 10:20:17,FIHEL,23/08/2018 12:30,,
413176,14/09/2018 05:41,Star,9364722,59.6897,24.7511,21.3,209,211,FIHEL,14/09/2018 04:30,14/09/2018 04:30,2018-09-14 04:20:15,EETLL,14/09/2018 06:30,,
695425,11/01/2019 21:37,Megastar,9773064,59.7183,24.774,24.1,192,194,FIHEL,11/01/2019 20:30,11/01/2019 20:30,2019-01-11 20:28:10,EETLL,11/01/2019 22:30,01/11/2019 22:29,01/11/2019 22:34
201597,21/06/2018 14:40,Megastar,9773064,59.7147,24.7064,23.6,192,193,FIHEL,21/06/2018 13:30,21/06/2018 13:30,2018-06-21 13:24:40,EETLL,21/06/2018 15:30,,
8124,08/04/2018 04:43,Star,9364722,60.0202,24.9016,22.4,186,185,FIHEL,08/04/2018 04:30,08/04/2018 04:30,2018-04-08 04:18:57,EETLL,08/04/2018 06:30,04/08/2018 06:28,04/08/2018 06:36
733179,26/01/2019 18:12,Finlandia,9214379,59.9715,24.9,19.4,14,16,EETLL,26/01/2019 16:30,26/01/2019 16:30,2019-01-26 16:24:11,FIHEL,26/01/2019 19:00,,
729020,25/01/2019 09:39,Megastar,9773064,59.6991,24.6997,22.2,192,191,FIHEL,25/01/2019 08:30,25/01/2019 08:30,2019-01-25 08:19:13,EETLL,25/01/2019 10:30,,
359286,25/08/2018 04:05,Finlandia,9214379,59.8352,24.8538,22.5,10,6,EETLL,25/08/2018 03:00,25/08/2018 03:00,2018-08-25 02:52:09,FIHEL,25/08/2018 05:15,,
904340,12/03/2019 07:12,Megastar,9773064,60.0809,24.8967,22.1,1,0,EETLL,12/03/2019 05:30,12/03/2019 05:30,2019-03-12 05:19:15,FIHEL,12/03/2019 07:30,03/12/2019 07:32,03/12/2019 07:42
153535,03/06/2018 10:48,Star,9364722,59.9887,24.8969,20.9,191,190,FIHEL,03/06/2018 10:30,03/06/2018 10:30,2018-06-03 10:19:02,EETLL,03/06/2018 12:30,06/03/2018 12:28,06/03/2018 12:29
596132,26/11/2018 07:02,Finlandia,9214379,60.148,24.9098,5.5,209,206,FIHEL,26/11/2018 07:00,26/11/2018 07:01,2018-11-26 07:01:06,EETLL,26/11/2018 09:15,,
144159,30/05/2018 16:00,Europa,8919805,60.0925,24.8936,14.7,196,196,FIHEL,30/05/2018 15:30,30/05/2018 15:33,2018-05-30 15:33:17,EETLL,30/05/2018 19:00,,
719715,21/01/2019 18:49,Europa,8919805,59.6463,24.6655,14.8,195,195,FIHEL,21/01/2019 16:30,21/01/2019 16:34,2019-01-21 16:34:17,EETLL,21/01/2019 20:00,,
749553,05/01/2019 12:27,Megastar,9773064,59.8207,24.8278,22.1,10,12,EETLL,05/01/2019 11:30,05/01/2019 11:30,2019-01-05 11:18:15,FIHEL,05/01/2019 13:30,01/05/2019 13:29,01/05/2019 13:26
729311,25/01/2019 11:38,Megastar,9773064,59.5372,24.732,23.1,340,340,EETLL,25/01/2019 11:30,25/01/2019 11:30,2019-01-25 10:36:49,FIHEL,25/01/2019 13:30,,
662685,20/12/2018 14:30,Finlandia,9214379,59.7153,24.7713,21.6,208,205,FIHEL,20/12/2018 13:15,20/12/2018 13:15,2018-12-20 13:08:08,EETLL,20/12/2018 15:30,,
157488,05/06/2018 09:37,Europa,8919805,59.4448,24.7685,0.9,43,223,EETLL,05/06/2018 09:30,05/06/2018 09:37,,FIHEL,05/06/2018 13:30,06/05/2018 13:30,06/05/2018 13:56
56676,26/04/2018 09:20,Star,9364722,60.1092,24.9039,15.9,12,11,EETLL,26/04/2018 07:30,26/04/2018 07:40,2018-04-26 07:40:16,FIHEL,26/04/2018 09:30,,
497706,15/10/2018 16:50,Megastar,9773064,59.5991,24.6896,22.4,355,355,EETLL,15/10/2018 16:30,15/10/2018 16:30,2018-10-15 16:20:07,FIHEL,15/10/2018 18:30,,
140644,29/05/2018 10:04,Finlandia,9214379,59.8172,24.7617,25.2,20,20,EETLL,29/05/2018 09:00,29/05/2018 09:00,2018-05-29 08:59:42,FIHEL,29/05/2018 11:15,,
756508,10/01/2019 09:33,Megastar,9773064,59.7457,24.7819,25.5,194,194,FIHEL,10/01/2019 08:30,10/01/2019 08:30,2019-01-10 08:30:14,EETLL,10/01/2019 10:30,01/10/2019 10:30,01/10/2019 10:34
216776,27/06/2018 13:00,Finlandia,9214379,59.8833,24.8568,22.3,193,193,FIHEL,27/06/2018 12:15,27/06/2018 12:15,2018-06-27 11:11:58,EETLL,27/06/2018 14:30,,
474880,07/10/2018 07:35,Megastar,9773064,60.0738,24.8976,21.6,182,182,FIHEL,07/10/2018 07:30,07/10/2018 07:30,2018-10-07 07:19:05,EETLL,07/10/2018 09:30,10/07/2018 09:29,10/07/2018 09:32
790457,28/01/2019 11:56,Finlandia,9214379,60.097,24.8985,21.5,12,13,EETLL,28/01/2019 10:00,28/01/2019 10:08,2019-01-28 09:18:11,FIHEL,28/01/2019 12:15,,
675441,29/12/2018 10:13,Finlandia,9214379,59.5005,24.7575,22.7,342,340,EETLL,29/12/2018 10:00,29/12/2018 10:00,2018-12-29 09:56:05,FIHEL,29/12/2018 12:15,,
654621,17/12/2018 15:22,Star,9364722,59.7899,24.8221,22.1,13,12,EETLL,17/12/2018 14:30,17/12/2018 14:30,2018-12-17 14:20:11,FIHEL,17/12/2018 16:30,,
735354,27/01/2019 16:11,Megastar,9773064,59.5029,24.7423,22.6,158,159,FIHEL,27/01/2019 14:30,27/01/2019 14:30,2019-01-27 14:20:15,EETLL,27/01/2019 16:30,,
89883,09/05/2018 06:14,Megastar,9773064,60.1037,24.9018,18.5,9,10,EETLL,09/05/2018 04:30,09/05/2018 04:30,2018-05-09 04:21:20,FIHEL,09/05/2018 06:30,05/09/2018 06:28,05/09/2018 06:24
38668,19/04/2018 14:59,Star,9364722,60.0267,24.9039,22.3,4,3,EETLL,19/04/2018 13:30,19/04/2018 13:30,2018-04-19 13:19:17,FIHEL,19/04/2018 15:30,,
37427,19/04/2018 07:02,FINLANDIA,9214379,59.8308,24.7922,23.4,201,200,FIHEL,19/04/2018 06:00,19/04/2018 06:05,2018-04-19 06:05:12,EETLL,19/04/2018 08:15,,
404573,10/09/2018 20:26,Finlandia,9214379,59.527,24.7225,25.5,158,156,FIHEL,10/09/2018 18:40,10/09/2018 18:43,2018-09-10 18:44:07,EETLL,10/09/2018 20:50,09/10/2018 20:46,09/10/2018 20:54
215130,26/06/2018 20:20,Finlandia,9214379,59.563,24.6903,25.2,160,159,FIHEL,26/06/2018 18:40,26/06/2018 18:43,2018-06-26 18:44:07,EETLL,26/06/2018 20:50,,
37354,19/04/2018 06:16,Star,9364722,59.4773,24.763,20.9,161,160,FIHEL,19/04/2018 04:30,19/04/2018 04:30,2018-04-19 04:20:06,EETLL,19/04/2018 06:30,,
275326,19/07/2018 16:40,Finlandia,9214379,59.8002,24.821,23.4,15,15,EETLL,19/07/2018 15:30,19/07/2018 15:30,2018-07-19 15:30:52,FIHEL,19/07/2018 18:00,,
754931,08/01/2019 18:37,Europa,8919805,59.69,24.6559,15.6,180,179,FIHEL,08/01/2019 16:30,08/01/2019 16:30,2019-01-08 16:28:16,EETLL,08/01/2019 20:00,01/08/2019 19:41,01/08/2019 19:43
263758,15/07/2018 10:17,Finlandia,9214379,59.8302,24.7748,24.7,19,17,EETLL,15/07/2018 09:00,15/07/2018 09:06,2018-07-15 09:01:54,FIHEL,15/07/2018 11:15,,
143358,30/05/2018 10:34,Finlandia,9214379,59.9773,24.886,24.9,28,27,EETLL,30/05/2018 09:00,30/05/2018 09:04,2018-05-30 09:04:31,FIHEL,30/05/2018 11:15,,
717475,20/01/2019 20:29,Megastar,9773064,60.1002,24.9011,20.4,186,186,FIHEL,20/01/2019 20:30,20/01/2019 20:30,2019-01-20 20:18:08,EETLL,20/01/2019 22:30,,
63174,28/04/2018 16:26,Finlandia,9214379,59.7287,24.7813,19.4,14,13,EETLL,28/04/2018 15:30,28/04/2018 15:30,2018-04-28 15:22:12,FIHEL,28/04/2018 18:00,,
195148,19/06/2018 05:36,Star,9364722,59.7208,24.7071,21.3,205,200,FIHEL,19/06/2018 04:30,19/06/2018 04:30,2018-06-19 04:19:51,EETLL,19/06/2018 06:30,,
311247,04/08/2018 13:49,Megastar,9773064,60.001,24.8962,22.4,183,184,FIHEL,04/08/2018 13:30,04/08/2018 13:30,2018-08-04 13:29:55,EETLL,04/08/2018 15:30,08/04/2018 15:31,08/04/2018 15:39
257134,12/07/2018 17:13,Finlandia,9214379,59.9767,24.9008,22.4,9,8,EETLL,12/07/2018 15:30,12/07/2018 15:36,2018-07-12 15:36:16,FIHEL,12/07/2018 18:00,07/12/2018 17:49,07/12/2018 17:50
44608,21/04/2018 17:32,FINLANDIA,9214379,60.0637,24.8945,19.2,1,358,EETLL,21/04/2018 15:30,21/04/2018 15:30,2018-04-21 15:27:15,FIHEL,21/04/2018 18:00,,
860401,23/02/2019 15:08,Megastar,9773064,59.8657,24.8212,21.7,200,203,FIHEL,23/02/2019 14:30,23/02/2019 14:30,2019-02-23 14:18:13,EETLL,23/02/2019 16:30,,
665703,21/12/2018 16:27,Star,9364722,60.1473,24.9148,2.5,21,203,EETLL,21/12/2018 14:30,21/12/2018 14:30,2018-12-21 14:21:10,FIHEL,21/12/2018 16:30,,
703537,15/01/2019 21:21,Megastar,9773064,59.8715,24.8044,26.1,200,200,FIHEL,15/01/2019 20:30,15/01/2019 20:34,2019-01-15 20:35:15,EETLL,15/01/2019 22:30,,
348255,21/08/2018 02:51,Finlandia,9214379,59.4455,24.7655,3.3,68,242,EETLL,21/08/2018 03:00,21/08/2018 03:00,,FIHEL,21/08/2018 05:15,,
880442,03/03/2019 08:49,Finlandia,9214379,59.4952,24.7452,20.9,157,156,FIHEL,03/03/2019 07:00,03/03/2019 07:00,2019-03-03 06:49:14,EETLL,03/03/2019 09:15,03/03/2019 09:03,03/03/2019 09:08
161448,06/06/2018 10:47,Megastar,9773064,59.5633,24.7118,24.3,340,338,EETLL,06/06/2018 10:30,06/06/2018 10:30,2018-06-06 10:22:20,FIHEL,06/06/2018 12:30,06/06/2018 12:33,06/06/2018 12:33
213532,26/06/2018 09:12,Star,9364722,60.0995,24.9005,17.5,11,10,EETLL,26/06/2018 07:30,26/06/2018 07:30,2018-06-26 07:23:54,FIHEL,26/06/2018 09:30,,
774206,22/01/2019 10:59,Finlandia,9214379,59.6977,24.7657,25.3,26,25,EETLL,22/01/2019 10:00,22/01/2019 10:10,2019-01-22 10:11:06,FIHEL,22/01/2019 12:15,,
686048,07/01/2019 12:47,Star,9364722,59.6441,24.67,22.7,194,193,FIHEL,07/01/2019 11:30,07/01/2019 11:30,2019-01-07 11:18:13,EETLL,07/01/2019 13:30,01/07/2019 13:26,01/07/2019 13:23
34455,18/04/2018 05:03,Star,9364722,59.9085,24.8641,22.5,196,194,FIHEL,18/04/2018 04:30,18/04/2018 04:30,2018-04-18 04:20:14,EETLL,18/04/2018 06:30,,
832145,13/02/2019 05:47,Star,9364722,60.0139,24.9031,22.6,184,185,FIHEL,13/02/2019 05:30,13/02/2019 05:30,2019-02-13 05:21:10,EETLL,13/02/2019 07:30,,
286547,23/07/2018 20:01,Finlandia,9214379,59.672,24.7173,23.1,216,213,FIHEL,23/07/2018 18:40,23/07/2018 18:40,2018-07-23 18:37:56,EETLL,23/07/2018 20:50,,
469307,05/10/2018 03:29,Finlandia,9214379,59.6303,24.701,23.1,27,26,EETLL,05/10/2018 03:00,05/10/2018 03:00,2018-10-05 02:49:04,FIHEL,05/10/2018 05:15,10/05/2018 05:07,10/05/2018 05:04
560195,12/11/2018 21:50,Megastar,9773064,59.6409,24.6909,21.6,211,210,FIHEL,12/11/2018 20:30,12/11/2018 20:30,2018-11-12 20:19:55,EETLL,12/11/2018 22:30,11/12/2018 22:28,11/12/2018 22:33
259733,13/07/2018 16:59,Megastar,9773064,59.6548,24.7225,23.0,25,27,EETLL,13/07/2018 16:30,13/07/2018 16:30,2018-07-13 16:20:09,FIHEL,13/07/2018 18:30,,
462159,02/10/2018 10:41,Finlandia,9214379,60.0123,24.9173,25.1,5,5,EETLL,02/10/2018 09:00,02/10/2018 09:06,2018-10-02 09:06:56,FIHEL,02/10/2018 11:15,10/02/2018 11:10,10/02/2018 11:10
204951,22/06/2018 19:48,Star,9364722,59.6084,24.6886,19.8,7,356,EETLL,22/06/2018 19:30,22/06/2018 19:30,2018-06-22 19:18:57,FIHEL,22/06/2018 21:30,,
292068,25/07/2018 17:17,Finlandia,9214379,60.0257,24.9075,21.5,350,349,EETLL,25/07/2018 15:30,25/07/2018 15:30,2018-07-25 15:28:46,FIHEL,25/07/2018 18:00,,
483617,10/10/2018 10:58,Megastar,9773064,59.6436,24.7117,23.1,24,24,EETLL,10/10/2018 10:30,10/10/2018 10:30,2018-10-10 09:31:37,FIHEL,10/10/2018 12:30,10/10/2018 12:30,10/10/2018 12:28
461401,02/10/2018 05:02,Star,9364722,59.9166,24.8641,21.8,204,203,FIHEL,02/10/2018 04:30,02/10/2018 04:30,2018-10-02 04:20:10,EETLL,02/10/2018 06:30,10/02/2018 06:29,10/02/2018 06:38
737287,28/01/2019 11:14,Europa,8919805,59.5503,24.7254,15.8,339,339,EETLL,28/01/2019 10:30,28/01/2019 10:39,2019-01-28 10:39:02,FIHEL,28/01/2019 14:00,,
163780,07/06/2018 09:04,Megastar,9773064,59.5223,24.7261,22.5,159,161,FIHEL,07/06/2018 07:30,07/06/2018 07:30,2018-06-07 07:20:54,EETLL,07/06/2018 09:30,06/07/2018 09:23,06/07/2018 09:26
11527,09/04/2018 13:39,Megastar,9773064,60.0441,24.8982,22.0,175,176,FIHEL,09/04/2018 13:30,09/04/2018 13:30,2018-04-09 13:19:12,EETLL,09/04/2018 15:30,04/09/2018 15:28,04/09/2018 15:29
12592,09/04/2018 20:15,Finlandia,9214379,59.6042,24.6642,21.7,171,168,FIHEL,09/04/2018 18:40,09/04/2018 18:40,2018-04-09 18:33:05,EETLL,09/04/2018 20:50,04/09/2018 20:49,04/09/2018 20:49
130135,25/05/2018 06:11,Megastar,9773064,60.1093,24.9044,16.1,12,13,EETLL,25/05/2018 04:30,25/05/2018 04:30,2018-05-25 04:18:06,FIHEL,25/05/2018 06:30,,
590192,23/11/2018 20:30,Megastar,9773064,60.0966,24.9006,20.2,186,188,FIHEL,23/11/2018 20:30,23/11/2018 20:30,2018-11-23 20:17:12,EETLL,23/11/2018 22:30,,
369765,28/08/2018 22:06,Megastar,9773064,59.5446,24.7081,22.0,158,158,FIHEL,28/08/2018 20:30,28/08/2018 20:30,2018-08-28 20:19:12,EETLL,28/08/2018 22:30,,
863069,24/02/2019 16:13,Megastar,9773064,59.4786,24.7598,22.8,157,159,FIHEL,24/02/2019 14:30,24/02/2019 14:30,2019-02-24 14:17:14,EETLL,24/02/2019 16:30,,
561417,13/11/2018 12:23,Star,9364722,59.7889,24.7983,21.9,192,192,FIHEL,13/11/2018 11:30,13/11/2018 11:30,2018-11-13 11:20:12,EETLL,13/11/2018 13:30,,
887193,05/03/2019 18:34,Megastar,9773064,60.118,24.9038,10.5,188,188,FIHEL,05/03/2019 18:30,05/03/2019 18:30,2019-03-05 18:26:10,EETLL,05/03/2019 20:30,03/05/2019 20:33,03/05/2019 20:40
571093,16/11/2018 20:43,Star,9364722,59.5721,24.7078,21.6,341,337,EETLL,16/11/2018 20:30,16/11/2018 20:30,2018-11-16 20:19:10,FIHEL,16/11/2018 22:30,,
900811,10/03/2019 19:49,Finlandia,9214379,60.1047,24.9012,17.8,193,195,FIHEL,10/03/2019 19:40,10/03/2019 19:40,2019-03-10 19:35:59,EETLL,10/03/2019 21:50,03/10/2019 21:45,03/10/2019 21:46
231949,03/07/2018 09:21,Finlandia,9214379,59.5025,24.7578,21.9,340,339,EETLL,03/07/2018 09:00,03/07/2018 09:00,2018-07-03 09:01:53,FIHEL,03/07/2018 11:15,07/03/2018 11:22,07/03/2018 11:28
56865,26/04/2018 10:37,Finlandia,9214379,59.9837,24.907,25.4,17,16,EETLL,26/04/2018 09:00,26/04/2018 09:05,2018-04-26 09:05:11,FIHEL,26/04/2018 11:15,,
513058,24/10/2018 17:05,Europa,8919805,59.8203,24.7522,15.9,205,204,FIHEL,24/10/2018 15:30,24/10/2018 15:31,2018-10-24 15:31:46,EETLL,24/10/2018 19:00,,
395692,07/09/2018 14:09,Megastar,9773064,59.8816,24.8301,23.3,206,205,FIHEL,07/09/2018 13:30,07/09/2018 13:30,2018-09-07 13:22:18,EETLL,07/09/2018 15:30,09/07/2018 15:30,09/07/2018 15:30
443441,25/09/2018 11:06,Star,9364722,59.8788,24.8489,22.0,197,194,FIHEL,25/09/2018 10:30,25/09/2018 10:30,2018-09-25 10:19:05,EETLL,25/09/2018 12:30,,
460252,01/10/2018 15:49,Europa,8919805,60.129,24.9055,10.1,181,182,FIHEL,01/10/2018 15:30,01/10/2018 15:33,2018-10-01 15:33:16,EETLL,01/10/2018 19:00,10/01/2018 18:54,10/01/2018 18:54
598753,27/11/2018 06:07,Finlandia,9214379,60.1463,24.9107,0.8,315,163,EETLL,27/11/2018 04:00,27/11/2018 04:00,2018-11-27 03:57:04,FIHEL,27/11/2018 06:15,,
558852,12/11/2018 13:09,Finlandia,9214379,60.1408,24.9063,11.9,185,181,FIHEL,12/11/2018 13:15,12/11/2018 13:15,2018-11-12 13:05:56,EETLL,12/11/2018 15:30,11/12/2018 15:14,11/12/2018 15:16
304510,31/07/2018 18:57,Finlandia,9214379,60.0953,24.8978,19.6,185,184,FIHEL,31/07/2018 18:40,31/07/2018 18:43,2018-07-31 18:44:13,EETLL,31/07/2018 20:50,,
235553,04/07/2018 16:28,Megastar,9773064,59.4708,24.7715,18.5,346,345,EETLL,04/07/2018 16:30,04/07/2018 16:30,2018-07-04 16:17:36,FIHEL,04/07/2018 18:30,07/04/2018 18:30,07/04/2018 18:34
255397,12/07/2018 05:08,Star,9364722,59.8958,24.8011,22.0,204,203,FIHEL,12/07/2018 04:30,12/07/2018 04:30,2018-07-12 04:21:03,EETLL,12/07/2018 06:30,07/12/2018 06:31,07/12/2018 06:31
330111,14/08/2018 06:29,Finlandia,9214379,60.0428,24.8993,24.5,174,175,FIHEL,14/08/2018 06:00,14/08/2018 06:06,2018-08-14 06:05:53,EETLL,14/08/2018 08:15,,
577307,19/11/2018 08:50,Star,9364722,59.6094,24.688,20.5,11,9,EETLL,19/11/2018 08:30,19/11/2018 08:30,2018-11-19 08:19:06,FIHEL,19/11/2018 10:30,,
190186,17/06/2018 07:27,Finlandia,9214379,59.6255,24.6668,21.5,197,193,FIHEL,17/06/2018 06:00,17/06/2018 06:00,2018-06-17 05:50:07,EETLL,17/06/2018 08:15,,
439557,23/09/2018 20:48,Megastar,9773064,59.6269,24.6693,22.2,192,193,FIHEL,23/09/2018 19:30,23/09/2018 19:30,2018-09-23 19:17:26,EETLL,23/09/2018 21:30,,
571653,17/11/2018 06:32,Megastar,9773064,59.847,24.8064,22.3,21,18,EETLL,17/11/2018 05:30,17/11/2018 05:30,2018-11-17 05:17:11,FIHEL,17/11/2018 07:30,,
791165,28/01/2019 16:19,Star,9364722,60.1373,24.9057,11.7,11,359,EETLL,28/01/2019 14:30,28/01/2019 14:30,2019-01-28 14:20:12,FIHEL,28/01/2019 16:30,,
660904,19/12/2018 20:33,Star,9364722,59.4927,24.7612,22.2,342,342,EETLL,19/12/2018 20:30,19/12/2018 20:30,2018-12-19 20:21:55,FIHEL,19/12/2018 22:30,,
45638,22/04/2018 08:35,MEGAStar,9773064,59.7196,24.7079,22.9,197,197,FIHEL,22/04/2018 07:30,22/04/2018 07:30,2018-04-22 07:20:15,EETLL,22/04/2018 09:30,,
456386,30/09/2018 08:33,Star,9364722,59.838,24.8097,22.8,29,23,EETLL,30/09/2018 07:30,30/09/2018 07:33,2018-09-30 07:22:17,FIHEL,30/09/2018 09:30,,
737990,28/01/2019 15:11,Star,9364722,59.7283,24.7896,7.4,23,19,EETLL,28/01/2019 14:30,28/01/2019 14:30,2019-01-28 14:20:12,FIHEL,28/01/2019 16:30,,
387493,04/09/2018 13:19,Finlandia,9214379,59.8133,24.8165,22.7,192,190,FIHEL,04/09/2018 12:15,04/09/2018 12:19,2018-09-04 12:19:17,EETLL,04/09/2018 14:30,09/04/2018 14:32,09/04/2018 14:48
73577,02/05/2018 15:08,Star,9364722,60.0816,24.8974,22.7,1,0,EETLL,02/05/2018 13:30,02/05/2018 13:30,2018-05-02 13:22:19,FIHEL,02/05/2018 15:30,05/02/2018 15:25,05/02/2018 15:21
385880,03/09/2018 20:07,Finlandia,9214379,59.6458,24.6852,22.8,213,210,FIHEL,03/09/2018 18:40,03/09/2018 18:40,2018-09-03 18:37:15,EETLL,03/09/2018 20:50,09/03/2018 20:49,09/03/2018 20:54
630843,08/12/2018 18:53,Finlandia,9214379,60.1455,24.909,1.8,166,146,EETLL,08/12/2018 16:30,08/12/2018 16:30,2018-12-08 16:22:08,FIHEL,08/12/2018 19:00,12/08/2018 18:57,12/08/2018 19:03
22354,13/04/2018 14:29,Megastar,9773064,59.744,24.723,24.7,199,198,FIHEL,13/04/2018 13:30,13/04/2018 13:30,2018-04-13 13:22:17,EETLL,13/04/2018 15:30,,
481535,09/10/2018 15:03,Star,9364722,60.055,24.8973,21.7,359,356,EETLL,09/10/2018 13:30,09/10/2018 13:30,2018-10-09 13:19:12,FIHEL,09/10/2018 15:30,10/09/2018 15:25,10/09/2018 15:29
320008,08/08/2018 19:57,Megastar,9773064,59.947,24.878,22.1,191,191,FIHEL,08/08/2018 19:30,08/08/2018 19:40,2018-08-08 19:19:58,EETLL,08/08/2018 21:30,08/08/2018 21:29,08/08/2018 21:37
621047,05/12/2018 10:05,Star,9364722,60.0549,24.8958,22.2,352,352,EETLL,05/12/2018 08:30,05/12/2018 08:30,2018-12-05 08:19:14,FIHEL,05/12/2018 10:30,12/05/2018 10:28,12/05/2018 10:32
908669,13/03/2019 20:35,Megastar,9773064,60.0918,24.899,21.3,185,183,FIHEL,13/03/2019 20:30,13/03/2019 20:30,2019-03-13 20:22:06,EETLL,13/03/2019 22:30,,
